"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
266,62.7081891413619,0.0552525252525253,0.0623232323232323,3.25352056953789e-06,62.7081891413619,-0.000894034303030303,-0.000697634212121212,2.51021681780373e-09
