"alpha","likelihood"
1e-15,95.6111074491606
0.000303030303031293,95.0971769459246
0.000606060606061586,94.6271056616535
0.000909090909091879,94.1840718926868
0.00121212121212217,93.7666261907469
0.00151515151515246,93.3734548950117
0.00181818181818276,93.003362380166
0.00212121212121305,92.6552562019214
0.00242424242424334,92.3281345830845
0.00272727272727364,92.0210758049681
0.00303030303030393,91.7332291611092
0.00333333333333422,91.4638072006961
0.00363636363636452,91.2120790434446
0.00393939393939481,90.9773645899158
0.0042424242424251,90.7590294843902
0.00454545454545539,90.5564807135682
0.00484848484848569,90.3691627451642
0.00515151515151598,90.1965541271104
0.00545454545454627,90.0381644814941
0.00575757575757657,89.8935318382143
0.00606060606060686,89.762220262197
0.00636363636363715,89.6438177352552
0.00666666666666745,89.5379342596498
0.00696969696969774,89.444200155343
0.00727272727272803,89.3622645270398
0.00757575757575832,89.2917938805363
0.00787878787878862,89.2324708707645
0.00818181818181891,89.1839931663397
0.0084848484848492,89.1460724174549
0.0087878787878795,89.1184333157001
0.00909090909090979,89.1008127358546
0.00939393939394008,89.0929589509578
0.00969696969697037,89.0946309130428
0.0100000000000007,89.1055975928393
0.010303030303031,89.1256373725548
0.0106060606060613,89.1545374865264
0.0109090909090915,89.192093505139
0.0112121212121218,89.2381088579231
0.0115151515151521,89.2923943921956
0.0118181818181824,89.3547679640078
0.0121212121212127,89.425054058507
0.012424242424243,89.5030834371241
0.0127272727272733,89.5886928092669
0.0130303030303036,89.681724526435
0.0133333333333339,89.782026296881
0.0136363636363642,89.8894509191262
0.0139393939393945,90.0038560328042
0.0142424242424248,90.1251038854513
0.0145454545454551,90.2530611139913
0.0148484848484854,90.3875985397804
0.0151515151515156,90.5285909761781
0.0154545454545459,90.6759170477058
0.0157575757575762,90.8294590199367
0.0160606060606065,90.989102639335
0.0163636363636368,91.1547369823295
0.0166666666666671,91.3262543129689
0.0169696969696974,91.5035499485588
0.0172727272727277,91.686522132731
0.017575757575758,91.8750719154398
0.0178787878787883,92.0691030394211
0.0181818181818186,92.2685218326868
0.0184848484848489,92.4732371066601
0.0187878787878792,92.6831600595881
0.0190909090909095,92.8982041848957
0.0193939393939397,93.1182851841697
0.01969696969697,93.3433208844867
0.0200000000000003,93.5732311598168
0.0203030303030306,93.8079378562571
0.0206060606060609,94.0473647208652
0.0209090909090912,94.2914373338797
0.0212121212121215,94.5400830441294
0.0215151515151518,94.7932309074466
0.0218181818181821,95.0508116279135
0.0221212121212124,95.3127575017796
0.0224242424242427,95.5790023639032
0.022727272727273,95.8494815365749
0.0230303030303033,96.124131780595
0.0233333333333336,96.4028912484803
0.0236363636363638,96.6856994396882
0.0239393939393941,96.9724971577506
0.0242424242424244,97.2632264692166
0.0245454545454547,97.5578306643107
0.024848484848485,97.8562542192186
0.0251515151515153,98.1584427599164
0.0254545454545456,98.4643430274675
0.0257575757575759,98.7739028447117
0.0260606060606062,99.0870710842787
0.0263636363636365,99.4037976378616
0.0266666666666668,99.7240333866887
0.0269696969696971,100.047730173136
0.0272727272727274,100.374840773424
0.0275757575757577,100.705318871356
0.027878787878788,101.039119033035
0.0281818181818182,101.376196682527
0.0284848484848485,101.716508078421
0.0287878787878788,102.060010291246
0.0290909090909091,102.406661181704
0.0293939393939394,102.756419379691
0.0296969696969697,103.109244264056
0.03,103.465095943082
