"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
226,2220.99716084507,0.00378787878787954,0.00727272727272779,7.90306705692235e-07,2220.99716084507,0.000351515151515151,0.000421212121212121,3.16122682276936e-10
