"alpha","likelihood"
1e-15,74.0634081718816
0.000505050505051495,74.0831548668411
0.00101010101010199,74.116451429127
0.00151515151515249,74.1632750029885
0.00202020202020298,74.2233097255599
0.00252525252525347,74.2962534302009
0.00303030303030397,74.381816689801
0.00353535353535446,74.4797219475408
0.00404040404040496,74.5897027254138
0.00454545454545546,74.7115029020675
0.00505050505050595,74.8448760525977
0.00555555555555644,74.9895848438423
0.00606060606060694,75.145400479513
0.00656565656565743,75.3121021901766
0.00707070707070793,75.4894767636852
0.00757575757575842,75.6773181121626
0.00808080808080892,75.8754268720901
0.00858585858585941,76.0836100344234
0.00909090909090991,76.3016806020043
0.0095959595959604,76.5294572718229
0.0101010101010109,76.7667641399463
0.0106060606060614,77.0134304271527
0.0111111111111119,77.2692902235107
0.0116161616161624,77.5341822503199
0.0121212121212129,77.8079496379824
0.0126262626262634,78.0904397185171
0.0131313131313139,78.3815038315467
0.0136363636363644,78.6809971427007
0.0141414141414149,78.9887784734735
0.0146464646464654,79.3047101416638
0.0151515151515158,79.6286578115997
0.0156565656565663,79.9604903534256
0.0161616161616168,80.3000797107876
0.0166666666666673,80.6473007763114
0.0171717171717178,81.0020312743201
0.0176767676767683,81.3641516502806
0.0181818181818188,81.7335449665152
0.0186868686868693,82.1100968037461
0.0191919191919198,82.4936951680806
0.0196969696969703,82.8842304030721
0.0202020202020208,83.281595106521
0.0207070707070713,83.6856840517078
0.0212121212121218,84.0963941127687
0.0217171717171723,84.5136241939529
0.0222222222222228,84.9372751625124
0.0227272727272733,85.3672497849999
0.0232323232323238,85.8034526667617
0.0237373737373743,86.2457901944305
0.0242424242424248,86.6941704812358
0.0247474747474753,87.1485033149624
0.0252525252525257,87.6087001083983
0.0257575757575762,88.0746738521267
0.0262626262626267,88.5463390695223
0.0267676767676772,89.0236117738264
0.0272727272727277,89.5064094271797
0.0277777777777782,89.9946509015008
0.0282828282828287,90.4882564411068
0.0287878787878792,90.9871476269781
0.0292929292929297,91.4912473425738
0.0297979797979802,92.0004797411148
0.0303030303030307,92.5147702142512
0.0308080808080812,93.0340453620408
0.0313131313131317,93.5582329641657
0.0318181818181822,94.0872619523217
0.0323232323232327,94.6210623837169
0.0328282828282832,95.1595654156223
0.0333333333333337,95.7027032809164
0.0338383838383842,96.2504092645739
0.0343434343434347,96.8026176810483
0.0348484848484851,97.3592638525026
0.0353535353535356,97.920284087844
0.0358585858585861,98.4856156625224
0.0363636363636366,99.0551967990532
0.0368686868686871,99.6289666482273
0.0373737373737376,100.206865270976
0.0378787878787881,100.788833620856
0.0383838383838386,101.374813527124
0.0388888888888891,101.964747678373
0.0393939393939396,102.558579606704
0.0398989898989901,103.156253672402
0.0404040404040406,103.757715049095
0.0409090909090911,104.36290970938
0.0414141414141416,104.971784410876
0.0419191919191921,105.584286682705
0.0424242424242426,106.200364812363
0.0429292929292931,106.819967832971
0.0434343434343436,107.443045510894
0.0439393939393941,108.069548333697
0.0444444444444446,108.699427498431
0.044949494949495,109.33263490024
0.0454545454545455,109.969123121257
0.045959595959596,110.608845419797
0.0464646464646465,111.251755719817
0.046969696969697,111.897808600639
0.0474747474747475,112.546959286924
0.047979797979798,113.199163638887
0.0484848484848485,113.854378142739
0.048989898989899,114.512559901347
0.0494949494949495,115.173666625111
0.05,115.837656623033
