"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
91,30.3674552880174,0.0054040404040404,0.00727272727272727,2.27248452025376e-07,30.3674552880174,-8.96969696969697e-05,-5.53535353535354e-05,7.6756526089506e-11
