"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
251,28.9966128892983,0.0218181818181827,0.0751515151515158,0.000185108056828172,28.9966128892983,-0.0497979797979798,0.117474747474747,0.00182086664991515
