"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
170,219.717068828514,0.00106060606060685,0.00181818181818245,3.73490881707006e-08,219.717068828514,0.000142311111111111,0.000374522222222222,3.50908476438572e-09
