"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
57,93.1136928797552,NA,0.0125252525252529,NA,93.1136928797552,0.015,0.034,2.34928154935444e-05
