"alpha","likelihood"
1e-15,61.3562907130244
0.000202020202021192,61.382380688684
0.000404040404041384,61.409538807119
0.000606060606061576,61.4376543845577
0.000808080808081768,61.4667139440352
0.00101010101010196,61.4967043959096
0.00121212121212215,61.5276130201741
0.00141414141414234,61.5594274498626
0.00161616161616254,61.5921356554654
0.00181818181818273,61.6257259302789
0.00202020202020292,61.6601868766193
0.00222222222222311,61.6955073928377
0.0024242424242433,61.731676661079
0.0026262626262635,61.7686841357298
0.00282828282828369,61.8065195325096
0.00303030303030388,61.8451728181587
0.00323232323232407,61.8846342006826
0.00343434343434426,61.9248941201157
0.00363636363636446,61.9659432397696
0.00383838383838465,62.007772437934
0.00404040404040484,62.0503728000012
0.00424242424242503,62.0937356109864
0.00444444444444522,62.13785234842
0.00464646464646541,62.182714675588
0.00484848484848561,62.228314435098
0.0050505050505058,62.274643642754
0.00525252525252599,62.321694481718
0.00545454545454618,62.3694592969438
0.00565656565656637,62.4179305898655
0.00585858585858657,62.467101013328
0.00606060606060676,62.5169633667427
0.00626262626262695,62.5675105914584
0.00646464646464714,62.6187357663342
0.00666666666666733,62.6706321035028
0.00686868686868753,62.7231929443145
0.00707070707070772,62.7764117554527
0.00727272727272791,62.8302821252098
0.0074747474747481,62.8847977599173
0.00767676767676829,62.9399524805203
0.00787878787878848,62.9957402192904
0.00808080808080868,63.0521550166684
0.00828282828282887,63.1091910182315
0.00848484848484906,63.1668424717782
0.00868686868686925,63.2251037245254
0.00888888888888944,63.2839692204117
0.00909090909090964,63.3434334975022
0.00929292929292983,63.4034911854899
0.00949494949495002,63.4641370032889
0.00969696969697021,63.5253657567155
0.0098989898989904,63.5871723362523
0.0101010101010106,63.6495517148928
0.0103030303030308,63.7124989460612
0.010505050505051,63.7760091616054
0.0107070707070712,63.8400775698598
0.0109090909090914,63.9046994537731
0.0111111111111116,63.9698701691013
0.0113131313131317,64.0355851426597
0.0115151515151519,64.1018398706343
0.0117171717171721,64.1686299169479
0.0119191919191923,64.2359509116804
0.0121212121212125,64.3037985495388
0.0123232323232327,64.3721685883776
0.0125252525252529,64.4410568477653
0.0127272727272731,64.5104592075957
0.0129292929292933,64.5803716067435
0.0131313131313135,64.65079004176
0.0133333333333337,64.7217105656096
0.0135353535353539,64.7931292864444
0.0137373737373741,64.8650423664154
0.0139393939393942,64.9374460205191
0.0141414141414144,65.0103365154786
0.0143434343434346,65.0837101686565
0.0145454545454548,65.1575633470002
0.014747474747475,65.2318924660175
0.0149494949494952,65.3066939887803
0.0151515151515154,65.3819644249583
0.0153535353535356,65.457700329878
0.0155555555555558,65.5338983036092
0.015757575757576,65.6105549900759
0.0159595959595962,65.687667076192
0.0161616161616164,65.7652312910201
0.0163636363636365,65.8432444049533
0.0165656565656567,65.9217032289187
0.0167676767676769,66.0006046136021
0.0169696969696971,66.0799454486927
0.0171717171717173,66.1597226621483
0.0173737373737375,66.2399332194788
0.0175757575757577,66.3205741230485
0.0177777777777779,66.4016424113963
0.0179797979797981,66.4831351585727
0.0181818181818183,66.5650494734935
0.0183838383838385,66.6473824993108
0.0185858585858587,66.7301314127974
0.0187878787878788,66.8132934237485
0.018989898989899,66.8968657743967
0.0191919191919192,66.9808457388419
0.0193939393939394,67.065230622494
0.0195959595959596,67.1500177615303
0.0197979797979798,67.2352045223646
0.02,67.3207883011293
