"beta","likelihood"
0.2,468.419737957181
0.203030303030303,467.687916053702
0.206060606060606,466.989689756204
0.209090909090909,466.323783374093
0.212121212121212,465.688981808606
0.215151515151515,465.084127013621
0.218181818181818,464.508114702642
0.221212121212121,463.959891282097
0.224242424242424,463.438450992934
0.227272727272727,462.942833244078
0.23030303030303,462.472120122854
0.233333333333333,462.025434068731
0.236363636363636,461.601935697968
0.239393939393939,461.200821767826
0.242424242424242,460.821323269942
0.245454545454545,460.462703643382
0.248484848484849,460.124257098646
0.251515151515152,459.80530704465
0.254545454545455,459.505204611338
0.257575757575758,459.223327261193
0.260606060606061,458.959077483433
0.263636363636364,458.711881565197
0.266666666666667,458.48118843444
0.26969696969697,458.266468569703
0.272727272727273,458.067212972266
0.275757575757576,457.882932196548
0.278787878787879,457.713155434929
0.281818181818182,457.557429653448
0.284848484848485,457.415318775107
0.287878787878788,457.286402907732
0.290909090909091,457.170277613579
0.293939393939394,457.066553218064
0.296969696969697,456.974854155195
0.3,456.894818347443
0.303030303030303,456.826096617946
0.306060606060606,456.76835213311
0.309090909090909,456.721259873759
0.312121212121212,456.684506133169
0.315151515151515,456.657788040378
0.318181818181818,456.640813107309
0.321212121212121,456.633298798329
0.324242424242424,456.634972120949
0.327272727272727,456.645569236467
0.33030303030303,456.664835089429
0.333333333333333,456.69252305485
0.336363636363636,456.728394602213
0.339393939393939,456.772218975321
0.342424242424242,456.823772887135
0.345454545454545,456.882840228787
0.348484848484849,456.949211791999
0.351515151515152,457.022685004208
0.354545454545455,457.103063675702
0.357575757575758,457.190157758162
0.360606060606061,457.283783113986
0.363636363636364,457.383761295864
0.366666666666667,457.489919336062
0.36969696969697,457.602089544918
0.372727272727273,457.720109318096
0.375757575757576,457.843820952147
0.378787878787879,457.973071467966
0.381818181818182,458.107712441758
0.384848484848485,458.247599843137
0.387878787878788,458.392593880009
0.390909090909091,458.542558849921
0.393939393939394,458.697362997555
0.396969696969697,458.856878378069
0.4,459.020980726023
0.403030303030303,459.189549329611
0.406060606060606,459.362466909959
0.409090909090909,459.539619505249
0.412121212121212,459.720896359448
0.415151515151515,459.906189815435
0.418181818181818,460.095395212311
0.421212121212121,460.288410786721
0.424242424242424,460.485137577991
0.427272727272727,460.685479336924
0.43030303030303,460.889342438074
0.433333333333333,461.096635795369
0.436363636363636,461.307270780908
0.439393939393939,461.521161146817
0.442424242424242,461.73822295002
0.445454545454545,461.958374479796
0.448484848484848,462.181536188015
0.451515151515152,462.407630621929
0.454545454545455,462.636582359411
0.457575757575758,462.868317946543
0.460606060606061,463.102765837451
0.463636363636364,463.339856336298
0.466666666666667,463.579521541338
0.46969696969697,463.821695290957
0.472727272727273,464.06631311161
0.475757575757576,464.31331216758
0.478787878787879,464.562631212495
0.481818181818182,464.814210542513
0.484848484848485,465.067991951125
0.487878787878788,465.323918685506
0.490909090909091,465.581935404356
0.493939393939394,465.841988137159
0.496969696969697,466.10402424483
0.5,466.367992381667
