"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
118,154.948748280514,NA,0.013131313131314,NA,154.948748280514,0.00031010101010101,0.000529292929292929,3.12663326732591e-09
