"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
60,96.531496466975,NA,0.00696969696969727,NA,96.531496466975,0.00505541353535354,0.0111153577777778,2.38981962081494e-06
