"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
90,73.3679943645448,NA,0.00868686868686925,NA,73.3679943645448,0.002419072,0.00529684977777778,5.38942428823381e-07
