"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
279,102.577281450163,0.030969696969697,0.047939393939394,1.87402784805382e-05,102.577281450163,-0.00278787878787879,-0.000848484848484849,2.44770984235601e-07
