"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
30,1279.502726107,NA,0.000530303030303818,NA,1279.502726107,0.00545454545454545,0.00666666666666667,9.56136657170316e-08
