"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
55,265.806359803077,NA,0.000333333333334,NA,265.806359803077,0.00888436445454545,0.0138374147676768,1.5965162565344e-06
