"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
94,21.823063365085,0.000505050505051454,0.00585858585858627,1.86513046527145e-06,21.823063365085,-6.79292929292929e-05,0.000737474747474748,4.22138996966859e-08
