"alpha","likelihood"
1e-15,1444.30428619349
1.01010101109091e-06,1445.11905269614
2.02020202118182e-06,1445.91049255869
3.03030303127273e-06,1446.69940654299
4.04040404136364e-06,1447.48575521957
5.05050505145455e-06,1448.26950532036
6.06060606154546e-06,1449.05062910534
7.07070707163636e-06,1449.82910380088
8.08080808172727e-06,1450.60491110005
9.09090909181818e-06,1451.37803671763
1.01010101019091e-05,1452.14846999252
1.1111111112e-05,1452.91620353206
1.21212121220909e-05,1453.68123289321
1.31313131321818e-05,1454.44355629616
1.41414141422727e-05,1455.20317436673
1.51515151523636e-05,1455.96008990426
1.61616161624545e-05,1456.71430767214
1.71717171725455e-05,1457.4658342085
1.81818181826364e-05,1458.21467765494
1.91919191927273e-05,1458.96084760127
2.02020202028182e-05,1459.70435494472
2.12121212129091e-05,1460.44521176197
2.2222222223e-05,1461.18343119296
2.32323232330909e-05,1461.91902733492
2.42424242431818e-05,1462.65201514602
2.52525252532727e-05,1463.38241035736
2.62626262633636e-05,1464.11022939276
2.72727272734545e-05,1464.83548929543
2.82828282835455e-05,1465.55820766098
2.92929292936364e-05,1466.2784025761
3.03030303037273e-05,1466.99609256253
3.13131313138182e-05,1467.71129652564
3.23232323239091e-05,1468.42403370742
3.3333333334e-05,1469.13432364331
3.43434343440909e-05,1469.84218612268
3.53535353541818e-05,1470.54764115255
3.63636363642727e-05,1471.2507089243
3.73737373743636e-05,1471.95140978308
3.83838383844546e-05,1472.64976419987
3.93939393945455e-05,1473.34579274561
4.04040404046364e-05,1474.0395160677
4.14141414147273e-05,1474.7309548682
4.24242424248182e-05,1475.42012988398
4.34343434349091e-05,1476.10706186841
4.4444444445e-05,1476.7917715746
4.54545454550909e-05,1477.47427974002
4.64646464651818e-05,1478.15460707239
4.74747474752727e-05,1478.83277423673
4.84848484853636e-05,1479.50880184356
4.94949494954546e-05,1480.18271043803
5.05050505055455e-05,1480.85452048997
5.15151515156364e-05,1481.52425238493
5.25252525257273e-05,1482.19192641578
5.35353535358182e-05,1482.85756277528
5.45454545459091e-05,1483.52118154915
5.5555555556e-05,1484.18280270985
5.65656565660909e-05,1484.84244611093
5.75757575761818e-05,1485.50013148186
5.85858585862727e-05,1486.15587842345
5.95959595963636e-05,1486.80970640364
6.06060606064546e-05,1487.46163475376
6.16161616165455e-05,1488.11168266521
6.26262626266364e-05,1488.7598691864
6.36363636367273e-05,1489.40621322017
6.46464646468182e-05,1490.05073352141
6.56565656569091e-05,1490.69344869502
6.6666666667e-05,1491.33437719414
6.76767676770909e-05,1491.97353731862
6.86868686871818e-05,1492.61094721373
6.96969696972727e-05,1493.24662486904
7.07070707073636e-05,1493.88058811757
7.17171717174546e-05,1494.5128546351
7.27272727275455e-05,1495.14344193958
7.37373737376364e-05,1495.77236739083
7.47474747477273e-05,1496.39964819024
7.57575757578182e-05,1497.02530138075
7.67676767679091e-05,1497.6493438468
7.7777777778e-05,1498.27179231456
7.87878787880909e-05,1498.89266335213
7.97979797981818e-05,1499.51197336987
8.08080808082727e-05,1500.12973862093
8.18181818183637e-05,1500.74597520168
8.28282828284546e-05,1501.36069905237
8.38383838385455e-05,1501.97392595777
8.48484848486364e-05,1502.58567154792
8.58585858587273e-05,1503.19595129894
8.68686868688182e-05,1503.80478053386
8.78787878789091e-05,1504.41217442353
8.8888888889e-05,1505.01814798756
8.98989898990909e-05,1505.62271609531
9.09090909091818e-05,1506.22589346693
9.19191919192727e-05,1506.82769467439
9.29292929293636e-05,1507.42813414259
9.39393939394546e-05,1508.02722615048
9.49494949495455e-05,1508.62498483218
9.59595959596364e-05,1509.22142417819
9.69696969697273e-05,1509.8165580365
9.79797979798182e-05,1510.41040011387
9.89898989899091e-05,1511.002963977
1e-04,1511.59426305377
