"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
49,2419.76297690707,NA,2.52525252620202e-06,NA,2419.76297690707,0.0178787878787879,0.0206060606060606,4.84044182692473e-07
