"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
197,100.361988911435,NA,0.00707070707070772,NA,100.361988911435,0.00250077096969697,0.00522008076767677,4.81221742072895e-07
