"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
6,32.5387043269565,0.00490606060606061,0.0140060606060606,5.3890306122449e-06,32.5387043269565,-0.00151818181818182,0.00129393939393939,5.14630994355352e-07
