"beta","likelihood"
0.00156,175.400933498604
0.00204929292929293,158.666679258657
0.00253858585858586,147.086355078458
0.00302787878787879,138.696439410075
0.00351717171717172,132.44034485967
0.00400646464646465,127.688806065661
0.00449575757575758,124.039683978973
0.0049850505050505,121.222275020549
0.00547434343434343,119.046918780143
0.00596363636363636,117.376449302497
0.00645292929292929,116.109069369675
0.00694222222222222,115.167592924208
0.00743151515151515,114.492426487118
0.00792080808080808,114.036842123474
0.00841010101010101,113.763706507483
0.00889939393939394,113.643164213934
0.00938868686868687,113.650963241417
0.0098779797979798,113.767222964757
0.0103672727272727,113.975513190412
0.0108565656565657,114.262155990721
0.0113458585858586,114.615689687428
0.0118351515151515,115.026452596559
0.0123244444444444,115.486256407006
0.0128137373737374,115.988127456857
0.0133030303030303,116.526100010959
0.0137923232323232,117.095049768423
0.0142816161616162,117.690558783374
0.0147709090909091,118.308805125451
0.015260202020202,118.946472179451
0.015749494949495,119.600673650402
0.0162387878787879,120.268891214771
0.0167280808080808,120.948922419869
0.0172173737373737,121.638836938199
0.0177066666666667,122.336939671639
0.0181959595959596,123.041739501277
0.0186852525252525,123.75192271359
0.0191745454545455,124.466330318342
0.0196638383838384,125.183938619571
0.0201531313131313,125.9038425173
0.0206424242424242,126.625241110597
0.0211317171717172,127.347425247445
0.0216210101010101,128.069766727433
0.022110303030303,128.791708912435
0.022599595959596,129.512758540629
0.0230888888888889,130.23247857213
0.0235781818181818,130.950481921629
0.0240674747474747,131.66642595585
0.0245567676767677,132.380007652251
0.0250460606060606,133.090959330901
0.0255353535353535,133.799044884406
0.0260246464646465,134.504056441631
0.0265139393939394,135.205811410136
0.0270032323232323,135.904149849909
0.0274925252525253,136.598932137573
0.0279818181818182,137.290036885743
0.0284711111111111,137.977359086966
0.028960404040404,138.660808455684
0.029449696969697,139.340307945128
0.0299389898989899,140.015792418992
0.0304282828282828,140.68720746031
0.0309175757575758,141.354508302107
0.0314068686868687,142.017658866346
0.0318961616161616,142.676630899279
0.0323854545454545,143.331403192765
0.0328747474747475,143.981960882359
0.0333640404040404,144.628294814015
0.0338533333333333,145.270400972237
0.0343426262626263,145.908279963283
0.0348319191919192,146.541936547795
0.0353212121212121,147.171379217807
0.035810505050505,147.796619813685
0.036299797979798,148.417673177009
0.0367890909090909,149.034556835849
0.0372783838383838,149.647290719262
0.0377676767676768,150.255896898183
0.0382569696969697,150.860399350154
0.0387462626262626,151.460823745642
0.0392355555555556,152.057197253876
0.0397248484848485,152.649548366384
0.0402141414141414,153.237906736584
0.0407034343434343,153.82230303393
0.0411927272727273,154.402768811286
0.0416820202020202,154.979336384317
0.0421713131313131,155.55203872181
0.0426606060606061,156.120909345934
0.043149898989899,156.685982241555
0.0436391919191919,157.247291773799
0.0441284848484848,157.80487261313
0.0446177777777778,158.358759667277
0.0451070707070707,158.908988019426
0.0455963636363636,159.455592872106
0.0460856565656566,159.9986094963
0.0465749494949495,160.538073185303
0.0470642424242424,161.074019212943
0.0475535353535354,161.606482795773
0.0480428282828283,162.1354990589
0.0485321212121212,162.661103005139
0.0490214141414141,163.183329487217
0.0495107070707071,163.702213182751
0.05,164.21778857178
