"beta","likelihood"
-4.1e-06,212.696136938856
-3.55353535353535e-06,195.415233607124
-3.00707070707071e-06,184.362514194428
-2.46060606060606e-06,176.552636990671
-1.91414141414141e-06,170.738651719359
-1.36767676767677e-06,166.277318832442
-8.21212121212121e-07,162.792089772688
-2.74747474747475e-07,160.042977199417
2.71717171717172e-07,157.867372425372
8.18181818181818e-07,156.14988640078
1.36464646464646e-06,154.805629337478
1.91111111111111e-06,153.77031622169
2.45757575757576e-06,152.994098790416
3.0040404040404e-06,152.437553344042
3.55050505050505e-06,152.068976681906
4.0969696969697e-06,151.862508147375
4.64343434343434e-06,151.796791418802
5.18989898989899e-06,151.853999424608
5.73636363636364e-06,152.019109861639
6.28282828282828e-06,152.279357576627
6.82929292929293e-06,152.623814266004
7.37575757575757e-06,153.043061461037
7.92222222222222e-06,153.528932953477
8.46868686868687e-06,154.074309655319
9.01515151515152e-06,154.672954566935
9.56161616161616e-06,155.319378788724
1.01080808080808e-05,156.008731820241
1.06545454545455e-05,156.736711049614
1.12010101010101e-05,157.499486544291
1.17474747474747e-05,158.293638145038
1.22939393939394e-05,159.11610252975
1.2840404040404e-05,159.964128414688
1.33868686868687e-05,160.835238442295
1.39333333333333e-05,161.727196597984
1.4479797979798e-05,162.637980225529
1.50262626262626e-05,163.565755888345
1.55727272727273e-05,164.508858463749
1.61191919191919e-05,165.465772968174
1.66656565656566e-05,166.435118699852
1.72121212121212e-05,167.415635356556
1.77585858585859e-05,168.406170843461
1.83050505050505e-05,169.405670532887
1.88515151515151e-05,170.413167775819
1.93979797979798e-05,171.427775496456
1.99444444444444e-05,172.448678726836
2.04909090909091e-05,173.475127960077
2.10373737373737e-05,174.506433218539
2.15838383838384e-05,175.541958748164
2.2130303030303e-05,176.581118262759
2.26767676767677e-05,177.623370672493
2.32232323232323e-05,178.668216239842
2.3769696969697e-05,179.715193113722
2.43161616161616e-05,180.763874199024
2.48626262626263e-05,181.813864324241
2.54090909090909e-05,182.864797674584
2.59555555555556e-05,183.91633546202
2.65020202020202e-05,184.968163807178
2.70484848484848e-05,186.019991811017
2.75949494949495e-05,187.071549796822
2.81414141414141e-05,188.122587705303
2.86878787878788e-05,189.172873627558
2.92343434343434e-05,190.22219246239
2.97808080808081e-05,191.270344685938
3.03272727272727e-05,192.317145222928
3.08737373737374e-05,193.362422409971
3.1420202020202e-05,194.40601704239
3.19666666666667e-05,195.447781496906
3.25131313131313e-05,196.487578923344
3.3059595959596e-05,197.525282499196
3.36060606060606e-05,198.560774741497
3.41525252525253e-05,199.593946871036
3.46989898989899e-05,200.624698224396
3.52454545454545e-05,201.652935709757
3.57919191919192e-05,202.6785733028
3.63383838383838e-05,203.701531579358
3.68848484848485e-05,204.721737281831
3.74313131313131e-05,205.739122916587
3.79777777777778e-05,206.753626379898
3.85242424242424e-05,207.765190610108
3.90707070707071e-05,208.773763264004
3.96171717171717e-05,209.779296415478
4.01636363636364e-05,210.781746274785
4.0710101010101e-05,211.781072926816
4.12565656565657e-05,212.777240086952
4.18030303030303e-05,213.770214873185
4.2349494949495e-05,214.759967593301
4.28959595959596e-05,215.746471546021
4.34424242424242e-05,216.729702835087
4.39888888888889e-05,217.709640195352
4.45353535353535e-05,218.686264830029
4.50818181818182e-05,219.6595602583
4.56282828282828e-05,220.629512172563
4.61747474747475e-05,221.596108304645
4.67212121212121e-05,222.559338300363
4.72676767676768e-05,223.519193601856
4.78141414141414e-05,224.475667337178
4.83606060606061e-05,225.428754216635
4.89070707070707e-05,226.378450435448
4.94535353535354e-05,227.324753582293
5e-05,228.267662553352
