"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
111,38.7667006042998,0.0245454545454545,0.0393939393939394,1.43480257116621e-05,38.7667006042998,-0.0111911066666667,0.00328420888888889,1.36359043388763e-05
