"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
174,72.248729503904,0.0284848484848485,0.0421212121212121,1.21011045673118e-05,72.248729503904,-0.00450593915151515,0.000516348363636364,1.64146266430958e-06
