"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
87,483.467433211136,0.00218181818181891,0.00387878787878839,1.87402784805335e-07,483.467433211136,3.16161616161616e-05,4.92929292929293e-05,2.03345035596118e-11
