"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
280,171.416309276999,0.0242424242424251,0.0500000000000007,4.31755459253466e-05,171.416309276999,-0.000504276202020202,0.00269824703030303,6.67440327830203e-07
