"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
14,76.0666055609828,1e-15,0.000808080808081404,4.24949625408605e-08,76.0666055609828,9.98222222222222e-05,0.000314637373737374,3.00301627710313e-09
