"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
267,79.4924964676633,NA,0.00106060606060685,NA,79.4924964676633,3.25414141414141e-05,7.52654545454545e-05,1.18787980818284e-10
