"beta","likelihood"
-0.008,69.7887531944927
-0.00781818181818182,67.1068795682357
-0.00763636363636364,65.4615598979738
-0.00745454545454546,64.3952771332179
-0.00727272727272727,63.6838467559666
-0.00709090909090909,63.2046876728758
-0.00690909090909091,62.8852040493483
-0.00672727272727273,62.6797022950746
-0.00654545454545455,62.5580062947953
-0.00636363636363636,62.4993987475417
-0.00618181818181818,62.489194187902
-0.006,62.516700938574
-0.00581818181818182,62.5739570811744
-0.00563636363636364,62.6549179622628
-0.00545454545454545,62.7549176062088
-0.00527272727272727,62.8703019949434
-0.00509090909090909,62.9981734212203
-0.00490909090909091,63.1362085205168
-0.00472727272727273,63.2825263207333
-0.00454545454545455,63.435590957426
-0.00436363636363636,63.59413886604
-0.00418181818181818,63.7571235505325
-0.004,63.9236731676445
-0.00381818181818182,64.0930575867281
-0.00363636363636364,64.2646625454773
-0.00345454545454545,64.4379691821047
-0.00327272727272727,64.6125376853039
-0.00309090909090909,64.7879941295423
-0.00290909090909091,64.9640197971721
-0.00272727272727273,65.1403424586841
-0.00254545454545455,65.3167292071124
-0.00236363636363636,65.4929805351037
-0.00218181818181818,65.6689254124784
-0.002,65.8444171745178
-0.00181818181818182,66.0193300711868
-0.00163636363636364,66.1935563582384
-0.00145454545454545,66.3670038349606
-0.00127272727272727,66.5395937519139
-0.00109090909090909,66.7112590266056
-0.000909090909090909,66.881942716601
-0.000727272727272727,67.0515967087514
-0.000545454545454545,67.2201805905756
-0.000363636363636363,67.3876606757423
-0.000181818181818181,67.5540091603845
0,67.7192033908659
0.000181818181818182,67.8832252267902
0.000363636363636365,68.0460604856506
0.000545454545454547,68.2076984576578
0.000727272727272727,68.3681314810628
0.00090909090909091,68.5273545697562
0.00109090909090909,68.6853650861612
0.00127272727272727,68.8421624534545
0.00145454545454545,68.9977479020183
0.00163636363636364,69.1521242457453
0.00181818181818182,69.3052956844351
0.002,69.4572676290347
0.00218181818181818,69.6080465469205
0.00236363636363636,69.7576398247906
0.00254545454545455,69.9060556470588
0.00272727272727273,70.0533028879144
0.00290909090909091,70.1993910154489
0.00309090909090909,70.344330006452
0.00327272727272727,70.4881302706543
0.00345454545454545,70.6308025833442
0.00363636363636364,70.7723580254198
0.00381818181818182,70.912807930046
0.004,71.0521638351885
0.00418181818181818,71.1904374413828
0.00436363636363636,71.3276405741667
0.00454545454545455,71.4637851506765
0.00472727272727273,71.5988831499602
0.00490909090909091,71.7329465866115
0.00509090909090909,71.8659874873753
0.00527272727272727,71.9980178704118
0.00545454545454545,72.1290497269407
0.00563636363636364,72.2590950050189
0.00581818181818182,72.3881655952299
0.006,72.516273318088
0.00618181818181818,72.6434299129808
0.00636363636363636,72.7696470284923
0.00654545454545455,72.8949362139644
0.00672727272727273,73.0193089121714
0.00690909090909091,73.1427764529934
0.00709090909090909,73.2653500479858
0.00727272727272727,73.3870407857543
0.00745454545454546,73.5078596280525
0.00763636363636364,73.6278174065285
0.00781818181818182,73.7469248200524
0.008,73.8651924325674
0.00818181818181818,73.982630671407
0.00836363636363636,74.0992498260318
0.00854545454545455,74.2150600471422
0.00872727272727273,74.3300713461249
0.00890909090909091,74.4442935948
0.00909090909090909,74.5577365254352
0.00927272727272727,74.6704097309973
0.00945454545454546,74.7823226656162
0.00963636363636364,74.8934846452362
0.00981818181818182,75.0039048484334
0.01,75.1135923173806
