"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
20,59.321914336084,0.00401010101010101,0.00532323232323232,1.12213260459572e-07,59.321914336084,-0.000235707070707071,-0.000101424242424242,1.17346144650898e-09
