"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
192,6.30497013201329,NA,0.0113636363636372,NA,6.30497013201329,0.121212121212121,15.030303030303,14.4653914863297
