"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
215,60.2139743393281,NA,0.0656565656565664,NA,60.2139743393281,0.0709090909090909,0.174545454545455,0.000698959799807931
