"beta","likelihood"
0.0101,93.2901741931974
0.011250505050505,89.8728226947955
0.0124010101010101,87.0720048466034
0.0135515151515152,84.7572124802772
0.0147020202020202,82.8322136119268
0.0158525252525252,81.2243633251255
0.0170030303030303,79.8777286027041
0.0181535353535354,78.7485121405128
0.0193040404040404,77.8019167372516
0.0204545454545455,77.0099426156707
0.0216050505050505,76.349806307028
0.0227555555555556,75.802784004335
0.0239060606060606,75.3533511456115
0.0250565656565657,74.9885327432914
0.0262070707070707,74.6974062377196
0.0273575757575758,74.4707164507418
0.0285080808080808,74.3005740831974
0.0296585858585859,74.180217265773
0.0308090909090909,74.1038212496582
0.031959595959596,74.0663452406876
0.033110101010101,74.0634081718816
0.0342606060606061,74.0911872245707
0.0354111111111111,74.146334381098
0.0365616161616162,74.2259073805977
0.0377121212121212,74.3273122622503
0.0388626262626263,74.4482552933901
0.0400131313131313,74.5867025462551
0.0411636363636364,74.7408457450714
0.0423141414141414,74.9090732819689
0.0434646464646465,75.0899455159172
0.0446151515151515,75.2821736381063
0.0457656565656566,75.4846015208624
0.0469161616161616,75.6961900734243
0.0480666666666667,75.9160037128248
0.0492171717171717,76.1431986263951
0.0503676767676768,76.3770125575764
0.0515181818181818,76.6167558915342
0.0526686868686869,76.8618038536398
0.0538191919191919,77.1115896638578
0.054969696969697,77.3655985147661
0.056120202020202,77.6233622613387
0.0572707070707071,77.8844547275596
0.0584212121212121,78.1484875490522
0.0595717171717172,78.4151064827062
0.0607222222222222,78.6839881241886
0.0618727272727273,78.9548369825625
0.0630232323232323,79.2273828682786
0.0641737373737374,79.5013785567698
0.0653242424242424,79.7765976949482
0.0664747474747475,80.0528329222254
0.0676252525252525,80.3298941813643
0.0687757575757576,80.6076071976372
0.0699262626262626,80.8858121074764
0.0710767676767677,81.1643622201465
0.0722272727272727,81.4431228979832
0.0733777777777778,81.721970542489
0.0745282828282828,82.0007916750937
0.0756787878787879,82.279482102698
0.0768292929292929,82.5579461592672
0.077979797979798,82.8360960157398
0.079130303030303,83.113851051388
0.0802808080808081,83.3911372805344
0.0814313131313131,83.6678868291966
0.0825818181818182,83.9440374568262
0.0837323232323232,84.2195321188215
0.0848828282828283,84.4943185659567
0.0860333333333333,84.7683489772727
0.0871838383838384,85.0415796233312
0.0883343434343434,85.3139705570541
0.0894848484848485,85.5854853296482
0.0906353535353535,85.8560907293679
0.0917858585858586,86.1257565410909
0.0929363636363636,86.3944553248777
0.0940868686868687,86.6621622118672
0.0952373737373737,86.9288547160147
0.0963878787878788,87.1945125603238
0.0975383838383838,87.4591175163462
0.0986888888888889,87.7226532558427
0.0998393939393939,87.9851052135955
0.100989898989899,88.2464604604578
0.102140404040404,88.506707585806
0.103290909090909,88.7658365886382
0.104441414141414,89.0238387766254
0.105591919191919,89.2807066724866
0.106742424242424,89.5364339271109
0.107892929292929,89.7910152389008
0.109043434343434,90.0444462788556
0.110193939393939,90.2967236209543
0.111344444444444,90.5478446774346
0.11249494949495,90.7978076385975
0.113645454545455,91.0466114167995
0.11479595959596,91.2942555943189
0.115946464646465,91.5407403748117
0.11709696969697,91.786066538092
0.118247474747475,92.0302353979972
0.11939797979798,92.2732487631112
0.120548484848485,92.5151089001444
0.12169898989899,92.7558184997777
0.122849494949495,92.9953806447968
0.124,93.2337987803564
