"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
18,34.1646113905929,0.00475757575757576,0.00804040404040404,7.01332877872324e-07,34.1646113905929,-0.000262626262626263,0.000424242424242424,3.07026104358024e-08
