"beta","likelihood"
5.46e-06,177.875078819818
0.000510455353535354,148.602319222079
0.00101545070707071,132.828211950182
0.00152044606060606,122.681077066129
0.00202544141414141,115.620616033993
0.00253043676767677,110.493534907435
0.00303543212121212,106.677920999522
0.00354042747474748,103.800751761669
0.00404542282828283,101.621367451104
0.00455041818181818,99.9760132572544
0.00505541353535354,98.7486418583411
0.00556040888888889,97.8543353839982
0.00606540424242424,97.2293221389978
0.0065703995959596,96.8246741073943
0.00707539494949495,96.6021709617797
0.0075803903030303,96.531496466975
0.00808538565656566,96.5882850742647
0.00859038101010101,96.7527283371997
0.00909537636363636,97.0085600860519
0.00960037171717172,97.3423039918746
0.0101053670707071,97.7427067257855
0.0106103624242424,98.2003048389729
0.0111153577777778,98.7070895878918
0.0116203531313131,99.2562445696272
0.0121253484848485,99.8419382106118
0.0126303438383838,100.459158084644
0.0131353391919192,101.103577483084
0.0136403345454545,101.7714471058
0.0141453298989899,102.459506501056
0.0146503252525253,103.164911164925
0.0151553206060606,103.885172156429
0.015660315959596,104.618105789604
0.0161653113131313,105.361791494572
0.0166703066666667,106.114536343335
0.017175302020202,106.874845045493
0.0176802973737374,107.641394458428
0.0181852927272727,108.413011842959
0.0186902880808081,109.188656241811
0.0191952834343434,109.967402473856
0.0197002787878788,110.748427329049
0.0202052741414141,111.530997622492
0.0207102694949495,112.314459825265
0.0212152648484848,113.098231037519
0.0217202602020202,113.881791108206
0.0222252555555556,114.664675737661
0.0227302509090909,115.446470425298
0.0232352462626263,116.226805146212
0.0237402416161616,117.005349658266
0.024245236969697,117.78180935605
0.0247502323232323,118.555921600436
0.0252552276767677,119.32745246278
0.025760223030303,120.096193831511
0.0262652183838384,120.861960836175
0.0267702137373737,121.624589550173
0.0272752090909091,122.383934938685
0.0277802044444444,123.139869022769
0.0282851997979798,123.892279234385
0.0287901951515152,124.6410669404
0.0292951905050505,125.386146116402
0.0298001858585859,126.127442153557
0.0303051812121212,126.864890783836
0.0308101765656566,127.598437110695
0.0313151719191919,128.328034733879
0.0318201672727273,129.053644958347
0.0323251626262626,129.775236078484
0.032830157979798,130.492782729792
0.0333351533333333,131.206265301153
0.0338401486868687,131.915669401512
0.034345144040404,132.620985375538
0.0348501393939394,133.322207863391
0.0353551347474748,134.019335400293
0.0358601301010101,134.712370052006
0.0363651254545455,135.401317082801
0.0368701208080808,136.086184652799
0.0373751161616162,136.76698354193
0.0378801115151515,137.443726898019
0.0383851068686869,138.116430006769
0.0388901022222222,138.785110081638
0.0393950975757576,139.449786071788
0.0399000929292929,140.110478486494
0.0404050882828283,140.767209234529
0.0409100836363636,141.420001477208
0.041415078989899,142.068879493873
0.0419200743434343,142.713868558759
0.0424250696969697,143.354994828221
0.0429300650505051,143.992285237464
0.0434350604040404,144.625767405934
0.0439400557575758,145.255469550665
0.0444450511111111,145.881420406877
0.0449500464646465,146.503649155251
0.0454550418181818,147.122185355298
0.0459600371717172,147.737058884334
0.0464650325252525,148.348299881591
0.0469700278787879,148.955938697044
0.0474750232323232,149.560005844577
0.0479800185858586,150.160531959122
0.0484850139393939,150.757547757465
0.0489900092929293,151.351084002412
0.0494950046464647,151.941171470057
0.05,152.527840919892
