"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
76,529.548274380579,0.0141212121212121,0.0181919191919192,1.07836943301649e-06,529.548274380579,-0.00151313131313131,0.00536666666666667,3.08020227527803e-06
