"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
249,94.7774386706843,NA,0.0328282828282837,NA,94.7774386706843,0.00845639806060606,0.0184067895757576,6.44329779940645e-06
