"alpha","likelihood"
1e-15,174.242321812199
1.5151515152505e-05,172.34286444622
3.03030303040101e-05,170.629073215283
4.54545454555151e-05,169.067026589845
6.06060606070202e-05,167.634510706063
7.57575757585252e-05,166.315028302077
9.09090909100303e-05,165.095782191005
0.000106060606061535,163.966514755107
0.00012121212121304,162.918793522458
0.000136363636364545,161.945546866223
0.00015151515151605,161.040748555323
0.000166666666667556,160.199195376606
0.000181818181819061,159.416345426654
0.000196969696970566,158.688197382286
0.000212121212122071,158.011198309804
0.000227272727273576,157.38217188451
0.000242424242425081,156.798261549999
0.000257575757576586,156.256884838483
0.000272727272728091,155.755696180877
0.000287878787879596,155.292556279058
0.000303030303031101,154.86550662334
0.000318181818182606,154.472748096201
0.000333333333334111,154.112622858869
0.000348484848485616,153.783598902915
0.000363636363637121,153.48425678584
0.000378787878788626,153.213278171869
0.000393939393940131,152.969435876659
0.000409090909091636,152.751585173922
0.000424242424243141,152.558656167955
0.000439393939394646,152.389647071995
0.000454545454546152,152.243618260728
0.000469696969697657,152.119686987882
0.000484848484849162,152.017022677975
0.000500000000000667,151.93484271598
0.000515151515152172,151.872408670629
0.000530303030303677,151.82902289685
0.000545454545455182,151.804025470946
0.000560606060606687,151.796791418802
0.000575757575758192,151.806728203012
0.000590909090909697,151.833273439487
0.000606060606061202,151.875892818064
0.000621212121212707,151.934078204956
0.000636363636364212,152.007345907732
0.000651515151515717,152.095235085927
0.000666666666667222,152.197306292441
0.000681818181818727,152.313140132684
0.000696969696970232,152.442336029937
0.000712121212121737,152.584511086743
0.000727272727273242,152.739299033273
0.000742424242424747,152.906349254629
0.000757575757576252,153.085325889915
0.000772727272727757,153.27590699667
0.000787878787879262,153.477783774932
0.000803030303030768,153.690659845784
0.000818181818182273,153.914250579765
0.000833333333333778,154.148282470983
0.000848484848485283,154.392492553177
0.000863636363636788,154.646627854322
0.000878787878788293,154.91044488673
0.000893939393939798,155.18370916984
0.000909090909091303,155.466194783174
0.000924242424242808,155.757683947175
0.000939393939394313,156.057966629808
0.000954545454545818,156.366840177035
0.000969696969697323,156.684108965404
0.000984848484848828,157.009584075175
0.00100000000000033,157.343082982502
0.00101515151515184,157.684429269348
0.00103030303030334,158.033452349898
0.00104545454545485,158.389987212339
0.00106060606060635,158.753874174975
0.00107575757575786,159.124958655711
0.00109090909090936,159.50309095403
0.00110606060606087,159.888126044654
0.00112121212121237,160.279923382118
0.00113636363636388,160.678346715588
0.00115151515151538,161.083263913258
0.00116666666666689,161.494546795736
0.00118181818181839,161.912070977872
0.0011969696969699,162.335715718508
0.0012121212121214,162.765363777673
0.00122727272727291,163.200901280785
0.00124242424242441,163.642217589439
0.00125757575757592,164.089205178409
0.00127272727272742,164.541759518493
0.00128787878787893,164.999778964873
0.00130303030303043,165.463164650686
0.00131818181818194,165.931820385496
0.00133333333333344,166.405652558414
0.00134848484848495,166.884570045604
0.00136363636363645,167.368484121928
0.00137878787878796,167.857308376525
0.00139393939393946,168.3509586321
0.00140909090909097,168.849352867733
0.00142424242424247,169.352411145023
0.00143939393939398,169.860055537392
0.00145454545454548,170.372210062395
0.00146969696969699,170.888800616869
0.0014848484848485,171.409754914789
0.0015,171.935002427693
