"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
255,2045.46128912133,NA,0.000909090909091818,NA,2045.46128912133,0.00277272727272727,0.00326767676767677,1.59422507907356e-08
