"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
7,61.3562907130244,NA,0.00929292929292983,NA,61.3562907130244,0.00876363636363636,0.0210363636363636,9.80189469952258e-06
