"substudy","min_alpha_nll","alpha_ci_lower","alpha_ci_upper","alpha_variance","min_beta_nll","beta_ci_lower","beta_ci_upper","beta_variance"
64,22.8135380446296,NA,0.00474747474747527,NA,22.8135380446296,0.000841890909090909,0.00385425454545455,5.90530942685727e-07
